120227	1
120400	1
120406	1
120425	2
120586	7
120775	7
120776	7
120787	7
120793	7
120796	7
1208	1
120892	1
1209	5
120935	3
120939	2
121129	7
121130	6
121227	1
121256	1
121260	13
121275	7
121355	1
121364	7
121601	7
121665	9
121793	1
122038	1
122042	8
122509	3
122618	1
122740	7
122742	7
122748	7
122876	1
1230	7
123041	10
123099	4
1231	6
1232	7
123264	1
1233	7
123346	2
1234	6
1235	7
123591	3
1236	7
123606	8
1237	6
1238	7
123920	3
1240	7
1241	7
124222	3
124274	7
1244	14
124446	2
124491	3
124538	6
124565	9
124599	1
124842	1
124857	1
124872	1
124925	1
124935	12
124936	1
124976	11
125111	4
125144	1
125170	1
125206	14
125228	1
125704	1
125875	4
1259	2
125931	1
125958	7
125962	7
125963	7
125981	7
1260	4
1261	2
126123	1
126129	2
1262	3
126259	1
126321	11
126328	4
126364	1
126370	7
126410	1
126541	7
126755	1
126767	2
126792	1
1268	7
1269	7
126969	8
127059	7
127062	7
127064	7
127066	7
127068	7
127069	6
127074	7
127077	7
1272	1
127385	7
127391	1
127534	4
127544	2
127550	1
127579	6
127608	6
127617	7
127623	7
127670	5
127707	1
127833	1
127845	4
128061	3
128218	4
128338	6
128346	1
128360	7
128366	7
128367	7
128368	7
128371	7
128372	7
1284	1
128414	2
128486	5
128506	6
128637	2
128653	3
128674	6
128821	1
128822	1
128869	9
129080	1
129303	6
129642	6
129684	1
129787	3
129790	1
13	1
130013	1
130075	7
1302	1
130367	9
130399	1
130612	6
130733	4
1308	1
130814	4
130827	4
131096	6
131118	1
131149	1
131177	1
1312	1
131368	1
131450	2
131540	4
131566	1
131578	1
131601	7
131616	4
1317	2
1318	3
131920	2
132014	1
132112	1
132141	1
132204	4
132228	1
1327	1
132720	2
132724	1
132884	2
133022	8
133060	8
133308	11
133396	1
133418	1
133482	10
133584	1
133688	2
1337	1
134	7
134083	7
134145	1
134266	2
134285	4
134288	2
134391	7
1345	1
1346	1
1347	2
134860	7
134864	7
135	7
1351	1
135152	1
1352	4
135250	2
1353	1
1355	8
135656	1
135886	2
135896	7
135924	7
135932	2
135941	7
135946	7
135948	7
136	7
1362	1
136227	1
136263	1
136306	8
136319	1
1364	4
1365	4
1366	4
137075	4
1374	2
1375	2
137695	2
1378	1
137835	2
137868	1
137964	3
137994	1
1380	1
138050	12
138065	1
138240	1
138307	4
138311	1
138799	7
138802	8
138803	8
138804	7
138805	7
138881	7
138882	7
138883	7
139065	1
139378	7
1394	7
139411	12
1395	7
139760	7
140	7
140453	1
140456	1
140458	1
140578	1
140606	1
140679	9
140707	4
140738	4
140767	2
140803	6
140823	1
140832	1
140873	1
140880	1
140885	1
142679	2
142680	11
142683	1
142891	6
1431	1
143187	1
143425	1
143458	1
143496	5
1435	1
143502	7
143503	7
1436	1
143662	1
1438	1
1439	1
143903	1
1441	1
144110	7
144124	7
144125	7
144165	1
144195	10
144245	11
144321	1
144360	2
144383	2
144404	6
144448	3
144453	4
145173	1
145270	1
145389	11
145407	2
145501	1
145581	1
145748	1
145820	2
145942	1
145957	2
145978	2
146	7
146167	9
146174	2
146223	4
146225	3
146346	2
146378	1
146395	4
1464	1
146429	8
146456	1
146664	1
146722	1
146802	13
146852	3
146861	7
146894	1
147	7
147007	2
1471	1
147138	8
147184	1
147276	1
147409	1
147463	1
147495	1
147645	1
147650	1
147660	1
147664	1
147670	1
147685	2
147710	1
147744	1
147798	8
147991	11
148	7
148066	1
148109	2
148189	1
148229	7
148281	1
148534	6
148641	9
148738	1
148753	1
148808	12
148811	1
148867	6
148930	2
149095	6
149111	3
149175	1
149233	2
1493	2
149345	2
149421	1
149461	4
149466	1
149685	1
1497	7
150	7
150000	2
150159	12
150165	9
150372	1
1504	1
150681	7
150696	6
150709	1
150771	2
150776	1
1509	1
151	7
151056	1
151176	1
151188	3
151194	2
151230	2
151258	10
151295	3
151306	7
151325	6
151393	1
151473	10
151556	15
151647	1
151742	1
151888	2
152	7
152002	1
152137	2
152189	4
1522	1
1523	1
1524	7
152404	1
1525	1
152518	1
152519	9
152559	7
152573	1
1527	1
1528	1
152831	1
153	7
153090	1
153129	11
153201	10
153218	1
153241	1
153339	2
153396	7
1534	6
1535	3
153562	6
153579	1
1536	4
153642	1
153733	1
153830	12
154	7
154064	2
154091	12
154141	6
154214	1
154215	4
1543	1
154313	8
1544	1
154467	1
154664	13
1548	1
154807	2
1549	1
155	7
155006	1
155066	2
1551	1
155184	12
1553	1
1558	2
1564	2
1565	3
1571	1
1572	1
1573	2
157378	3
157506	2
157567	1
1576	2
157693	2
1577	2
157708	2
157724	12
157753	2
157855	6
1579	2
1580	1
158038	2
158056	1
1581	1
158131	7
1582	1
158295	2
158326	1
158471	2
158521	2
158584	1
1587	1
158747	1
1588	1
158833	1
158835	3
158866	4
158960	1
1592	2
159371	10
1595	2
159963	13
1603	3
160335	9
160364	1
160418	9
1605	1
160728	13
160897	7
1610	1
161003	1
161145	4
161176	1
161198	1
161247	6
161291	2
161357	1
161497	1
1618	1
162073	2
1621	1
162387	8
162427	3
162461	1
162494	6
162514	6
162515	12
162540	8
162998	7
1630	2
163183	1
163404	6
163486	1
163590	1
1636	1
163702	1
163720	1
1638	1
163882	1
164091	6
164312	1
164633	1
164656	1
1650	2
165082	7
165140	6
165215	1
1654	2
165530	1
165679	1
165829	7
166012	1
166647	8
166929	6
167127	2
1673	1
168391	1
168433	1
168448	1
168507	12
1690	1
169026	6
169200	4
169522	3
169693	2
169714	1
170371	2
170482	1
170572	4
170575	1
170692	1
170850	7
171425	1
171484	1
171546	2
171558	1
171586	1
1717	6
1718	2
172	2
1723	1
1733	1
1736	1
1740	2
177	2
1773	1
1787	1
1798	10
1803	1
1804	1
1811	11
1812	7
1813	7
1814	7
1815	7
1816	6
182	1
1823	1
1824	2
1825	1
1826	1
1829	2
1836	9
1839	1
185	7
186	7
187	7
1880	7
1889	1
1893	1
1896	1
19	11
1901	7
1902	7
1903	7
1909	7
1910	7
192111	1
192134	1
192286	2
192683	4
1947	1
1948	1
1949	2
1950	1
1951	6
1952	7
1953	1
1954	1
1955	2
1956	2
195977	2
196051	6
196264	2
196335	7
196410	1
196463	1
196500	1
196527	8
196740	1
196743	1
196792	1
196883	12
1969	1
196996	1
197021	1
197335	1
1991	1
199675	1
199731	1
199857	1
199964	2
199974	2
20	13
200010	14
200150	1
200185	4
200232	2
2006	11
200634	3
200728	4
200909	4
200931	7
200959	4
2010	1
201158	4
201164	1
2012	4
201229	1
201232	12
201243	1
201266	7
201299	1
2013	4
201305	12
2014	4
2015	7
201562	5
201595	10
201633	1
201780	7
201799	2
201895	1
201931	4
202018	5
202020	1
2022	1
202309	1
202459	3
2028	1
202915	7
2030	11
203062	1
203080	3
203100	1
203102	1
203197	2
203260	2
203328	1
203413	1
203427	5
203547	2
203562	2
203859	8
2040	1
2041	1
2042	1
204219	5
2043	1
2044	1
2045	1
2046	1
2047	1
2048	1
2049	1
204962	8
2050	1
2051	2
2054	1
2055	5
2056	1
2057	1
206338	1
206358	11
2064	2
2065	1
2066	2
2069	2
2073	1
2081	1
21	12
2109	1
2121	1
2123	2
2124	2
2131	1
2132	1
2134	1
2135	1
2137	1
214	1
2149	7
2150	8
2151	7
2152	1
2159	1
2166	1
2176	2
2180	1
2181	1
2182	1
2186	1
2191	1
219417	7
219428	7
219429	7
219431	7
219432	6
219436	7
219437	8
219438	7
219445	3
219447	7
219453	7
219464	7
219469	7
219473	6
219477	7
219479	7
219482	6
219484	6
219487	7
219493	7
2195	1
219525	2
219527	1
2196	1
219623	5
219699	1
219738	1
219770	4
219854	3
219855	11
219858	7
219865	6
219869	7
219870	7
219873	6
219874	7
219875	7
219902	6
219928	6
219931	11
219952	7
219954	7
219956	7
219957	7
219958	6
219959	6
219960	7
219965	7
219968	6
219972	1
219981	7
219982	7
219983	6
219986	7
219995	4
22	5
220002	6
220032	6
2201	1
220158	1
220296	1
2204	1
220429	1
220441	1
2205	1
2206	4
2207	1
2208	1
2209	1
220963	12
220972	2
2210	1
221035	3
221060	1
221061	1
221074	7
221091	1
221188	7
2212	1
221241	1
221294	3
2213	1
221301	4
221303	1
221391	7
221393	7
221395	7
2214	1
221421	1
221468	4
221476	1
221477	1
221496	2
2215	1
221687	2
2217	1
221786	1
2218	1
221806	1
221935	1
221938	6
221955	4
221981	1
2220	1
222008	1
222068	2
222161	1
222223	1
222256	1
222487	7
222537	1
222545	7
222553	10
222611	7
222642	5
222643	1
222662	4
222865	2
222962	10
223117	1
224	1
2246	1
2249	1
2251	1
2252	1
2255	1
226	1
2260	1
2261	2
2263	2
2264	2
2266	1
22801	1
22802	1
22829	2
22845	14
22848	1
22853	3
22856	1
22859	8
22862	1
22864	1
22865	2
22871	1
22875	1
22883	1
22898	1
22908	2
22914	1
22917	2
22918	1
22925	1
22937	7
22953	2
22986	1
22987	12
22990	10
22997	1
23016	1
23017	7
23019	1
23023	2
23036	1
23041	1
23052	3
23114	1
23120	9
23122	1
23129	2
23141	1
23143	1
2315	1
23151	2
23155	3
23161	2
23166	2
23169	8
23193	1
23200	8
23204	4
23208	1
23209	7
2322	2
23225	2
2323	1
23231	1
2324	1
23245	2
23250	7
23251	1
23266	7
2327	1
2328	1
23284	7
23287	2
2329	1
2330	1
23302	1
23305	2
23306	5
23308	1
23315	11
23333	10
23341	2
23344	2
23353	2
23355	1
23359	1
23385	1
23390	6
23399	1
23400	11
23406	1
23415	6
23416	4
23418	2
23423	1
23428	12
23432	7
23439	1
23443	8
23446	9
23456	5
23457	7
2346	1
23460	13
23461	14
23463	4
23466	1
23467	1
23471	8
23473	1
23478	1
23479	1
2348	1
23480	1
23484	4
23495	1
23505	2
23507	4
23514	1
23516	6
23530	12
23531	6
23538	7
23539	12
23541	1
23544	1
23545	6
23546	3
23554	4
23555	4
23556	14
23559	1
23560	1
23562	4
23566	7
2357	7
2358	7
23584	1
23585	4
2359	7
23592	2
23596	7
23601	1
23607	1
23620	7
23621	1
23627	2
23630	1
23632	1
23646	1
23657	12
23670	1
23671	2
23673	1
23704	1
23705	1
23729	5
23731	14
23732	1
23741	1
23765	2
23767	1
23768	1
23769	1
23770	1
23780	3
23784	1
23786	1
23787	2
24	11
241	3
24139	1
24141	1
24145	4
24146	4
24147	1
245802	2
245908	1
245910	1
245928	1
245929	1
246213	10
246778	1
2492	7
2515	1
2521	1
2523	1
2524	1
2526	1
2527	1
252839	1
2529	1
252995	1
2530	1
253012	1
253017	3
253039	1
2531	1
253152	1
2532	7
2535	6
253558	3
253559	1
253582	3
2537	2
253782	5
2538	9
253832	4
2542	11
254228	3
254263	3
254359	5
254428	10
254531	1
254783	7
254786	7
2548	1
254827	1
254863	2
254879	7
254887	6
254973	6
2550	8
255022	3
255043	6
255057	1
255101	1
255104	3
255231	5
255275	8
255324	1
2554	4
255488	1
2555	4
2556	4
255620	4
255631	1
2557	4
255725	7
255783	1
2558	4
255809	1
2559	4
255919	2
255928	1
255967	1
2560	4
256085	1
2561	4
256130	4
256144	8
256148	6
2562	4
256227	4
2563	4
2564	4
256435	1
256471	12
2565	4
2566	6
2567	4
2568	4
256892	7
2569	4
256933	1
256987	9
2570	4
257019	1
257044	1
257062	2
257313	1
25758	1
25769	11
25775	1
25777	1
25789	1
25798	2
25800	6
25805	1
25807	4
2581	1
25817	1
25818	1
25823	1
25825	1
25829	7
2583	1
25834	1
25840	1
25844	5
25849	1
25864	1
2587	7
25871	1
25875	1
2588	2
25880	2
2589	1
25890	1
25897	2
2590	1
25903	1
25907	2
2591	1
25912	1
259197	1
25921	4
259215	2
25923	2
259230	6
259232	19
259236	2
259239	1
259240	1
259249	7
259285	6
259286	6
259287	6
259289	6
259290	6
259291	7
259292	7
259293	7
259294	7
259295	7
259296	7
25945	1
25953	2
25957	1
25960	6
25963	7
25966	1
25972	5
25977	1
25979	1
25994	2
26001	1
26011	1
26018	1
26020	1
26022	1
26025	2
260293	1
26032	1
26033	1
26035	1
260436	1
26045	1
26047	1
26050	1
26062	1
26074	1
26090	2
26092	1
26103	1
26115	2
26118	1
26123	1
2615	1
26152	1
26154	13
26157	2
26165	1
26167	1
26172	1
261729	6
261734	1
26175	2
26184	5
26188	8
26189	7
26211	7
26212	7
26219	6
26229	1
26242	2
26245	7
26246	7
26247	7
26248	7
26251	5
26253	1
26262	4
26266	12
26279	1
26280	1
26285	4
26290	1
26292	2
26301	1
26333	7
26338	8
26339	5
26341	7
26355	1
2642	7
26470	1
26476	7
26492	8
26493	7
26494	7
26495	5
26496	7
26497	7
265	1
2650	1
26503	10
26504	4
26505	3
26509	1
2651	1
26511	1
2652	7
26526	4
26529	7
26531	7
26532	7
26533	7
26534	7
26538	7
26539	7
26541	3
2657	5
26580	3
26595	8
26608	1
2661	1
26628	1
26648	7
26651	4
266553	1
26658	8
26659	7
26664	7
266675	2
266722	1
266740	1
2668	1
266811	4
26682	7
26683	7
26686	6
26689	7
26692	7
26693	6
26696	8
266977	8
267	5
26707	7
26716	7
26735	7
26737	7
26740	7
26762	1
2677	5
2678	3
2681	1
2683	1
2686	2
2687	1
26872	5
26873	1
269	1
2690	1
2692	5
2693	7
2696	5
2697	4
26984	4
26996	7
2700	4
2701	4
27012	4
2702	4
27020	1
2703	4
27032	8
27035	6
27036	1
27039	6
27040	1
2705	4
2706	4
27065	1
27069	6
2707	4
27074	1
27075	4
27087	1
2709	4
27090	1
27091	4
27092	4
27094	2
27120	1
27125	1
27133	5
27163	1
27173	6
27180	1
27181	1
27197	6
27198	6
27199	6
27201	6
27202	7
27230	1
27235	6
27239	7
27240	1
27242	1
27253	1
27302	1
27303	1
27315	6
27318	7
27328	1
27333	1
27334	7
2734	1
27344	1
27345	2
27346	4
27348	2
2740	7
2741	3
2742	4
27429	1
2743	4
27433	1
27439	4
27445	1
2768	1
2771	1
2774	1
2790	3
2798	7
2799	1
28	1
2804	1
280664	1
2811	1
2812	1
2813	1
2814	1
2815	1
2820	1
2823	4
28231	11
28232	12
28234	11
2824	4
2825	7
2826	7
282616	1
282617	1
282618	1
282679	5
2827	7
282763	7
282770	7
282775	7
2828	6
2829	6
282973	1
283	1
2830	7
283092	6
283093	6
2831	5
283111	6
283130	4
283159	8
28316	1
283160	7
283162	7
283189	7
283197	1
2832	7
283232	4
283238	5
283267	2
283297	6
2833	7
283316	2
283358	1
283365	7
283373	1
283375	6
283383	7
2834	7
283417	9
283420	1
283435	1
283464	1
283471	1
283491	1
2835	7
283537	12
283554	7
283576	4
283600	2
283652	9
283659	1
283694	7
2837	7
2838	7
283870	2
283897	1
283953	3
283999	3
2840	6
284021	1
284069	2
284098	12
284099	1
2841	7
284111	12
284124	2
284129	11
284161	2
284186	1
2842	7
284221	9
284222	2
284254	1
284266	1
2843	7
284339	7
284353	2
284359	1
284361	1
284367	1
284369	1
284371	1
284373	1
284383	6
2844	7
284406	1
284415	1
284417	6
284422	1
284433	7
284467	1
2845	7
284521	7
284525	14
284532	8
284541	1
284546	1
2846	7
284612	4
284613	6
284656	1
2847	7
284723	2
284756	1
284759	1
2848	7
2849	6
284996	1
2850	7
285025	1
28513	1
28514	1
285195	10
2852	7
285203	2
285220	1
285242	4
2853	6
285313	1
285335	14
285368	7
2854	7
285440	1
285492	2
285512	1
285521	3
285525	4
285533	6
285598	1
285601	5
285613	1
285641	10
285659	7
285671	1
285679	1
2857	7
285733	2
285754	1
285761	1
285819	1
285852	1
2859	6
285973	4
286	1
286002	2
286006	1
286046	6
286087	2
2861	7
286102	1
286133	1
286148	10
286161	3
286183	3
2862	7
286204	2
2863	7
286343	1
286362	7
286365	7
28639	1
2864	7
286410	7
286440	1
286451	5
286464	1
2865	7
286530	6
2866	7
286676	2
2867	7
286753	2
286827	1
2890	3
2891	4
2892	4
2893	4
2894	3
2895	3
28955	1
28958	1
28959	4
28962	2
28968	10
2897	3
28972	2
28978	3
2898	3
28982	10
28983	1
28986	1
2899	3
290	1
2900	4
2901	3
29015	11
2902	3
2903	4
2904	4
2905	4
29058	2
2906	4
2907	7
29071	1
29080	1
29090	1
29095	1
29097	3
291	3
29100	3
29103	1
2911	7
2912	7
29121	1
29122	1
29126	1
2913	6
2914	7
2915	7
2916	6
2917	6
2918	6
292	2
2923	2
2925	7
293	2
29785	2
29796	1
2980	1
29800	4
29801	4
2981	1
2984	2
29841	1
29850	5
29851	1
2986	2
29880	1
29881	12
2990	1
29906	1
29909	6
29914	7
29923	1
29927	10
29928	2
29929	10
2993	2
29930	1
29931	1
29933	7
2994	2
29940	3
2995	1
29953	1
29954	10
29956	5
29957	1
2996	2
29965	1
29967	1
29985	7
29986	8
29988	12
29990	1
29992	1
3000	1
3003	1
3004	1
30061	10
302	1
3036	7
3037	6
3038	7
3043	1
3059	1
306	1
3060	1
3061	6
3062	7
3065	1
3074	1
3077	2
30814	1
30815	1
30816	1
30817	7
30818	1
3082	1
3083	1
30835	1
3084	1
30851	1
314	1
3140	1
3156	5
3162	1
3163	1
317	1
3177	11
317701	7
317702	4
317703	5
317705	7
319089	1
319100	7
32	1
3249	1
326342	8
3265	1
3269	7
3274	7
327657	1
3283	1
3284	1
3290	1
3293	3
3294	2
3321	1
3326	2
333	1
3338	1
334	2
3340	1
3350	7
3351	7
3352	7
3354	7
3355	7
3356	7
3357	7
3358	8
3359	4
3360	7
3361	7
3362	7
3363	7
3371	1
337867	4
338	1
338094	1
3383	1
338339	1
338376	1
338398	7
3384	1
338440	7
338442	7
3385	1
338557	7
338567	5
338596	1
3386	1
338661	4
338662	7
338667	1
338674	7
338675	7
338707	1
338739	2
338751	7
338755	7
338773	2
338811	1
338879	1
338949	4
338999	1
339168	1
339327	3
339390	1
339398	1
339403	7
339456	2
339479	1
339665	8
339674	1
339751	1
339883	1
339967	1
339977	2
340024	12
340089	1
340146	8
340204	1
340205	1
340273	8
340277	1
340307	1
340311	1
340348	4
340481	4
340485	5
340547	1
340596	4
340665	1
340745	1
340843	3
340895	1
340980	6
341116	3
341152	7
341208	2
341276	7
341346	1
341359	1
341416	7
341418	7
341568	5
341640	1
341799	7
341880	10
341947	1
342035	1
342125	10
342372	11
342510	1
342615	1
3429	4
343	6
343066	1
343169	7
343170	6
343171	7
343172	7
343173	7
343406	8
343413	1
343450	5
343563	6
343702	6
344561	7
344758	7
344760	7
344807	1
344838	6
344892	1
344905	8
345193	1
345274	8
345275	1
3454	2
3455	2
3456	1
345757	2
3459	1
3460	2
346389	1
346517	10
346525	7
346528	6
346606	1
346689	1
347051	7
347088	5
347127	1
347168	7
347169	7
347411	2
347468	7
347516	1
347527	2
347730	1
347731	2
347732	5
347734	8
347735	11
347741	10
347902	1
347918	1
3480	1
348013	4
3482	1
348378	1
3486	1
348932	13
348938	8
348980	2
349149	3
3494	1
3495	1
3500	1
3502	1
350383	7
3507	1
351	1
353164	7
353174	5
353189	11
353299	1
353345	7
353515	3
3547	2
3549	1
3554	1
3556	1
3559	1
356	1
3560	2
3561	1
3563	1
3566	1
3568	1
3570	1
3572	1
3575	1
3576	1
3577	6
3579	6
358	6
3580	2
3581	1
3587	1
3588	1
359	6
3590	1
3593	1
3594	1
3595	1
3596	1
3597	2
3598	1
360	6
360200	1
360205	1
3604	1
361	6
362	6
3627	1
363	5
3631	1
3638	5
364	6
3643	2
3645	1
3655	1
366	6
3672	1
3673	1
3674	1
3675	2
3676	1
3678	1
3679	2
368	12
3680	2
3681	1
3682	2
3683	2
3684	1
3685	1
3687	1
3688	1
3689	1
3690	1
3691	1
3693	1
3694	1
3695	1
3696	1
3697	1
3703	13
3708	6
3709	6
3710	7
3714	1
3732	4
3736	4
3737	5
3738	5
3739	4
374	1
3741	3
3742	4
3743	5
374308	8
374354	2
374378	1
374383	2
374395	3
3744	4
374462	1
3745	5
3746	5
3747	6
374768	1
3748	4
374819	1
374868	9
374872	1
374882	4
3749	3
374918	1
374946	1
374973	1
374986	1
3750	5
375033	1
375035	4
375056	2
375057	2
3751	6
3752	6
3753	1
375323	4
375346	5
375387	1
3754	4
3755	4
375519	4
3756	4
375611	10
375612	4
3757	5
375704	1
375719	2
375775	1
3758	2
3759	2
3760	3
3761	3
3762	2
3763	2
3764	2
376497	1
3765	3
3766	2
3767	2
3768	3
376844	1
3769	2
3770	3
377047	1
3772	2
3773	2
3775	5
3776	6
3777	5
3778	6
377841	2
3779	2
3780	5
3781	7
3782	5
3783	5
3784	6
3785	6
3786	6
3787	3
3788	4
378807	6
378925	1
3790	3
3791	2
3792	1
3802	1
3803	1
3804	1
3805	1
3806	1
3807	1
3808	1
3809	1
3810	1
3811	1
3812	1
3813	1
3815	2
3820	1
3821	1
3822	2
3823	1
3824	1
3836	1
3840	2
386653	1
386724	1
386746	5
386757	3
387104	1
387129	6
387509	7
387521	3
387590	3
387597	1
387601	11
387646	1
387695	1
387700	12
387733	2
387748	5
387775	11
387804	2
387836	1
387837	1
387890	2
387893	1
387914	2
387923	1
387990	1
388	2
388021	4
388115	1
388237	2
388323	1
388325	1
388335	4
388364	1
388372	1
388394	1
388512	1
388514	1
388531	1
388550	1
388551	2
388564	2
388581	1
388588	1
388595	6
388611	2
388633	1
388650	1
388662	12
388730	2
388762	4
388789	1
388799	2
388820	1
388931	10
388946	2
389000	10
389015	11
389084	2
389090	7
389117	1
389136	1
389137	1
389177	4
389203	1
389208	1
389217	1
389336	1
389383	1
389400	1
389434	2
3895	1
389610	5
389668	6
3897	1
389715	1
389730	1
389741	2
389756	4
389761	1
389763	1
389791	1
389816	1
389827	7
389832	2
389844	1
390007	1
390035	2
390036	7
390037	7
390038	8
390053	7
390054	7
390058	7
390059	8
390061	7
390063	7
390064	7
390066	8
390067	6
390072	7
390075	7
390077	7
390078	6
390079	7
390081	7
390082	7
390083	7
390084	6
390093	7
390113	6
390134	7
390142	7
390144	7
390148	7
390151	6
390152	6
390154	7
390155	7
390157	8
390162	6
390167	7
390168	7
390174	7
390181	7
390190	7
390191	7
390195	7
390197	7
390199	6
3902	1
390201	7
390212	7
390260	7
390261	7
390264	7
390265	7
390271	8
390275	7
3903	1
390321	7
390323	7
390326	7
390327	7
390429	7
390431	7
390433	7
390436	7
390437	7
390439	7
390442	7
390445	8
390538	6
390648	7
390649	7
390669	6
390756	7
390882	8
390883	7
390885	2
390892	7
391059	5
391107	7
391109	7
391110	5
391112	7
391114	6
391123	1
391189	7
391190	7
391191	7
391192	7
391194	8
391195	7
391196	7
391211	7
391253	1
391359	2
3916	2
391632	3
392	1
3920	1
392138	7
392309	7
392376	7
392390	6
392391	7
392392	7
392617	1
3930	8
393046	6
3931	2
3938	1
394263	1
3949	1
3953	4
3954	1
3955	1
3973	7
3977	1
3982	4
3992	3
399474	2
399491	3
3995	3
399664	1
3998	1
399888	1
399909	11
399947	1
399948	1
399979	2
399990	1
400073	1
400120	1
400258	1
400369	1
400451	1
400464	1
400508	1
400728	2
400743	1
400746	1
400765	1
400927	2
401010	1
401027	1
401136	1
401152	1
401196	1
4012	1
401265	1
401281	1
401393	1
401397	2
401427	7
401428	3
401494	4
401498	2
401507	1
401612	3
401613	1
401665	8
401666	7
401667	7
